ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289870.15,99.35,85.75,287107.1,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286948.42,98.4
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286929.8,98.39
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286975.15,98.41
289711.47,99.35,85.75,286995.96,98.41
289711.47,99.35,85.75,286995.96,98.41
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287041.74,98.43
289711.47,99.35,85.75,287099.76,98.45
289711.47,99.35,85.75,287099.76,98.45
289711.47,99.35,85.75,287099.76,98.45
289711.47,99.35,85.75,287099.76,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286940.87,98.45
289555.58,99.35,85.75,286973.55,98.46
289555.58,99.35,85.75,286973.55,98.46
289555.58,99.35,85.75,286973.55,98.46
289555.58,99.35,85.75,286973.55,98.46
289555.58,99.35,85.75,286973.55,98.46
289555.58,99.35,85.75,286973.55,98.46
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286927.76,98.44
289555.58,99.35,85.75,286976.75,98.46
289555.58,99.35,85.75,286976.75,98.46
289555.58,99.35,85.75,286976.75,98.46
289555.58,99.35,85.75,286976.75,98.46
289555.58,99.35,85.75,286976.75,98.46
289555.58,99.35,85.75,286941.95,98.45
289555.58,99.35,85.75,286941.95,98.45
289555.58,99.35,85.75,286941.95,98.45
289555.58,99.35,85.75,286941.95,98.45
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,286980.86,98.46
289555.58,99.35,85.75,287043.62,98.48
289555.58,99.35,85.75,287043.62,98.48
289555.58,99.35,85.75,287043.62,98.48
289555.58,99.35,85.75,287043.62,98.48
289555.58,99.35,85.75,287043.62,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
289446.9,99.35,85.75,286934.94,98.48
288446.9,99.34,85.75,285934.94,98.48
288446.9,99.34,85.75,285934.94,98.48
288398.36,99.34,85.75,285891.41,98.48
288398.36,99.34,85.75,285891.41,98.48
288398.36,99.34,85.75,285891.41,98.48
288398.36,99.34,85.75,285891.41,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285732.73,98.48
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285765.89,98.49
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288239.68,99.35,85.75,285808.07,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285699.19,98.51
288133.64,99.35,85.75,285703.71,98.51
288133.64,99.35,85.75,285703.71,98.51
288133.64,99.35,85.75,285703.71,98.51
288133.64,99.35,85.75,285703.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285700.71,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
288133.64,99.35,85.75,285722.31,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285563.64,98.51
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285586.21,98.52
287974.96,99.35,85.75,285567.51,98.52
287974.96,99.35,85.75,285567.51,98.52
287974.96,99.35,85.75,285567.51,98.52
287974.96,99.35,85.75,285567.51,98.52
287974.96,99.35,85.75,285567.51,98.52
287974.96,99.35,85.75,285586.98,98.52
287974.96,99.35,85.75,285608.97,98.53
287974.96,99.35,85.75,285608.97,98.53
287974.96,99.35,85.75,285608.97,98.53
287974.96,99.35,85.75,285607.09,98.53
287974.96,99.35,85.75,285607.09,98.53
287974.96,99.35,85.75,285607.09,98.53
287974.96,99.35,85.75,285607.09,98.53
287974.96,99.35,85.75,285607.09,98.53
287974.96,99.35,85.75,285607.09,98.53
287974.96,99.35,85.75,285607.09,98.53
287924.96,99.35,85.75,285557.09,98.53
287924.96,99.35,85.75,285557.09,98.53
287924.96,99.35,85.75,285557.09,98.53
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287924.96,99.35,85.75,285543.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285173.16,98.52
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287554.96,99.35,85.75,285189.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284869.58,98.53
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284826.26,98.51
287234.96,99.34,85.75,284877.92,98.53
287234.96,99.34,85.75,284877.92,98.53
287234.96,99.34,85.75,284877.92,98.53
287234.96,99.34,85.75,284877.92,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284773.9,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.48,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
287130.39,99.35,85.75,284772.55,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
286971.71,99.35,85.75,284613.87,98.53
