ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e093-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
465712.71,99.36,78.86,462780.71,98.73
465712.71,99.36,78.86,462780.71,98.73
465712.71,99.36,78.86,462780.71,98.73
465712.71,99.36,78.86,462780.71,98.73
465712.71,99.36,78.86,462780.71,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462782.0,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462760.92,98.73
465712.71,99.36,78.86,462748.13,98.72
465712.71,99.36,78.86,462748.13,98.72
465712.71,99.36,78.86,462748.13,98.72
465712.71,99.36,78.86,462748.13,98.72
465712.71,99.36,78.86,462748.13,98.72
465712.71,99.36,78.86,462748.13,98.72
465712.71,99.36,78.86,462779.57,98.73
465712.71,99.36,78.86,462779.57,98.73
465712.71,99.36,78.86,462779.57,98.73
465712.71,99.36,78.86,462779.57,98.73
465712.71,99.36,78.86,462758.58,98.73
465712.71,99.36,78.86,462758.58,98.73
465712.71,99.36,78.86,462758.58,98.73
465392.71,99.36,78.86,462438.58,98.73
465392.71,99.36,78.86,462438.58,98.73
465392.71,99.36,78.86,462438.58,98.73
465392.71,99.36,78.86,462480.58,98.73
465392.71,99.36,78.86,462480.58,98.73
465392.71,99.36,78.86,462480.58,98.73
465392.71,99.36,78.86,462509.07,98.74
465392.71,99.36,78.86,462509.07,98.74
465392.71,99.36,78.86,462518.47,98.74
465392.71,99.36,78.86,462518.47,98.74
465392.71,99.36,78.86,462518.47,98.74
465392.71,99.36,78.86,462541.96,98.75
465392.71,99.36,78.86,462541.96,98.75
465392.71,99.36,78.86,462541.96,98.75
465392.71,99.36,78.86,462541.96,98.75
465392.71,99.36,78.86,462518.34,98.74
465392.71,99.36,78.86,462543.56,98.75
465392.71,99.36,78.86,462543.56,98.75
465392.71,99.36,78.86,462543.56,98.75
465392.71,99.36,78.86,462543.56,98.75
465393.93,99.36,78.86,462544.78,98.75
465393.93,99.36,78.86,462544.78,98.75
465393.93,99.36,78.86,462544.78,98.75
465393.93,99.36,78.86,462544.78,98.75
465393.93,99.36,78.86,462544.78,98.75
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462520.74,98.74
465393.93,99.36,78.86,462549.43,98.75
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462580.87,98.76
465393.93,99.36,78.86,462579.79,98.76
465393.93,99.36,78.86,462579.79,98.76
465393.93,99.36,78.86,462579.79,98.76
465393.93,99.36,78.86,462558.8,98.75
465393.93,99.36,78.86,462558.8,98.75
465393.93,99.36,78.86,462558.8,98.75
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462591.27,98.76
465393.93,99.36,78.86,462619.72,98.76
465393.93,99.36,78.86,462619.72,98.76
465393.93,99.36,78.86,462619.72,98.76
465393.93,99.36,78.86,462619.72,98.76
465393.93,99.36,78.86,462619.72,98.76
465393.93,99.36,78.86,462619.72,98.76
465393.93,99.36,78.86,462592.85,98.76
465393.93,99.36,78.86,462592.85,98.76
465393.93,99.36,78.86,462592.85,98.76
465393.93,99.36,78.86,462592.85,98.76
465235.15,99.36,78.86,462434.65,98.76
465235.15,99.36,78.86,462434.65,98.76
465235.15,99.36,78.86,462467.99,98.77
465235.15,99.36,78.86,462467.99,98.77
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464235.15,99.35,78.86,461467.99,98.76
464236.37,99.36,78.86,461469.21,98.76
464236.37,99.36,78.86,461469.21,98.76
464236.37,99.36,78.86,461469.21,98.76
464236.37,99.36,78.86,461469.21,98.76
464236.37,99.36,78.86,461469.21,98.76
464236.37,99.36,78.86,461469.21,98.76
464236.37,99.36,78.86,461469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460469.21,98.76
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463236.37,99.35,78.86,460503.91,98.77
463237.59,99.35,78.86,460505.18,98.77
463237.59,99.35,78.86,460505.18,98.77
463237.59,99.35,78.86,460505.18,98.77
463237.59,99.35,78.86,460505.18,98.77
463237.59,99.35,78.86,460505.18,98.77
463237.59,99.35,78.86,460480.93,98.76
463237.59,99.35,78.86,460480.93,98.76
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460540.87,98.78
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460509.43,98.77
463237.59,99.35,78.86,460547.02,98.78
463237.59,99.35,78.86,460579.48,98.78
463237.59,99.35,78.86,460560.82,98.78
463237.59,99.35,78.86,460560.82,98.78
463237.59,99.35,78.86,460560.82,98.78
463237.59,99.35,78.86,460578.86,98.78
463237.59,99.35,78.86,460578.86,98.78
463237.59,99.35,78.86,460578.86,98.78
463237.59,99.35,78.86,460578.86,98.78
463237.59,99.35,78.86,460580.17,98.78
463237.59,99.35,78.86,460580.17,98.78
463237.59,99.35,78.86,460580.17,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460581.44,98.78
463238.81,99.35,78.86,460613.91,98.79
463238.81,99.35,78.86,460613.91,98.79
463238.81,99.35,78.86,460613.91,98.79
463238.81,99.35,78.86,460613.91,98.79
463238.81,99.35,78.86,460613.91,98.79
463240.03,99.35,78.86,460622.23,98.79
463240.03,99.35,78.86,460622.23,98.79
463240.03,99.35,78.86,460622.23,98.79
463240.03,99.35,78.86,460622.23,98.79
463240.03,99.35,78.86,460622.23,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463240.03,99.35,78.86,460603.56,98.79
463131.26,99.35,78.86,460494.78,98.79
463131.26,99.35,78.86,460494.78,98.79
463131.26,99.35,78.86,460494.78,98.79
463131.26,99.35,78.86,460494.78,98.79
463131.26,99.35,78.86,460494.78,98.79
463131.26,99.35,78.86,460494.78,98.79
463132.48,99.35,78.86,460496.0,98.79
463132.48,99.35,78.86,460521.1,98.79
463132.48,99.35,78.86,460521.1,98.79
463132.48,99.35,78.86,460521.1,98.79
463132.48,99.35,78.86,460521.1,98.79
463132.48,99.35,78.86,460521.1,98.79
463133.7,99.36,78.86,460522.37,98.79
463133.7,99.36,78.86,460522.37,98.79
463133.7,99.36,78.86,460522.37,98.79
463133.7,99.36,78.86,460522.37,98.79
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460526.52,98.8
463133.7,99.36,78.86,460559.96,98.8
463133.7,99.36,78.86,460559.96,98.8
463133.7,99.36,78.86,460559.96,98.8
463133.7,99.36,78.86,460561.31,98.8
463133.7,99.36,78.86,460561.31,98.8
463133.7,99.36,78.86,460530.6,98.8
463133.7,99.36,78.86,460562.8,98.8
463133.7,99.36,78.86,460562.8,98.8
463133.7,99.36,78.86,460549.37,98.8
463133.7,99.36,78.86,460581.84,98.81
463133.7,99.36,78.86,460581.84,98.81
463133.7,99.36,78.86,460581.84,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460472.87,98.81
463024.92,99.36,78.86,460446.0,98.8
463024.92,99.36,78.86,460446.0,98.8
463024.92,99.36,78.86,460446.0,98.8
463024.92,99.36,78.86,460446.0,98.8
463024.92,99.36,78.86,460446.0,98.8
463024.92,99.36,78.86,460479.35,98.81
462704.92,99.35,78.86,460159.35,98.81
462704.92,99.35,78.86,460159.35,98.81
462704.92,99.35,78.86,460159.35,98.81
462704.92,99.35,78.86,460159.35,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462706.14,99.35,78.86,460160.57,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462707.36,99.36,78.86,460181.96,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460183.19,98.81
462708.58,99.36,78.86,460152.26,98.81
462708.58,99.36,78.86,460152.26,98.81
462708.58,99.36,78.86,460152.26,98.81
462708.58,99.36,78.86,460152.26,98.81
462708.58,99.36,78.86,460152.26,98.81
462708.58,99.36,78.86,460152.26,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460157.86,98.81
462708.58,99.36,78.86,460191.21,98.81
462708.58,99.36,78.86,460191.21,98.81
462708.58,99.36,78.86,460191.21,98.81
462708.58,99.36,78.86,460191.21,98.81
462708.58,99.36,78.86,460191.21,98.81
462708.58,99.36,78.86,460168.36,98.81
462708.58,99.36,78.86,460168.36,98.81
462708.58,99.36,78.86,460168.36,98.81
462708.58,99.36,78.86,460168.36,98.81
462708.58,99.36,78.86,460168.36,98.81
462708.58,99.36,78.86,460168.36,98.81
462708.58,99.36,78.86,460138.09,98.8
462708.58,99.36,78.86,460138.09,98.8
462708.58,99.36,78.86,460138.09,98.8
462708.58,99.36,78.86,460138.09,98.8
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460196.22,98.82
462708.58,99.36,78.86,460200.94,98.82
462708.58,99.36,78.86,460200.94,98.82
462708.58,99.36,78.86,460200.94,98.82
462708.58,99.36,78.86,460200.94,98.82
462708.58,99.36,78.86,460200.94,98.82
462708.58,99.36,78.86,460201.64,98.82
462708.58,99.36,78.86,460201.64,98.82
462708.58,99.36,78.86,460201.64,98.82
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462708.58,99.36,78.86,460170.92,98.81
462709.8,99.36,78.86,460172.14,98.81
462709.8,99.36,78.86,460172.14,98.81
462720.07,99.36,78.86,460216.45,98.82
462720.07,99.36,78.86,460248.65,98.83
461720.07,99.36,78.86,459248.65,98.82
461720.07,99.36,78.86,459248.65,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459235.22,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459238.09,98.82
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459258.26,98.83
461720.07,99.36,78.86,459289.33,98.83
461561.29,99.36,78.86,459130.55,98.83
461561.29,99.36,78.86,459130.55,98.83
461561.29,99.36,78.86,459107.06,98.83
461561.29,99.36,78.86,459107.06,98.83
461561.29,99.36,78.86,459139.53,98.84
461561.29,99.36,78.86,459139.53,98.84
461561.29,99.36,78.86,459139.53,98.84
461561.29,99.36,78.86,459139.53,98.84
461561.29,99.36,78.86,459139.53,98.84
461561.29,99.36,78.86,459139.53,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461561.29,99.36,78.86,459160.93,98.84
461562.51,99.36,78.86,459169.25,98.84
461562.51,99.36,78.86,459142.59,98.84
461562.51,99.36,78.86,459175.6,98.84
461562.51,99.36,78.86,459175.6,98.84
461562.51,99.36,78.86,459175.6,98.84
461562.51,99.36,78.86,459175.6,98.84
461562.51,99.36,78.86,459175.6,98.84
461562.51,99.36,78.86,459208.07,98.85
461562.51,99.36,78.86,459208.07,98.85
461562.51,99.36,78.86,459208.07,98.85
461192.51,99.36,78.86,458838.07,98.85
461192.51,99.36,78.86,458838.2,98.85
461192.51,99.36,78.86,458811.54,98.84
461192.51,99.36,78.86,458811.33,98.84
461192.51,99.36,78.86,458811.33,98.84
461192.51,99.36,78.86,458811.33,98.84
461192.51,99.36,78.86,458841.24,98.85
461192.51,99.36,78.86,458872.68,98.86
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458851.69,98.85
461192.51,99.36,78.86,458880.14,98.86
461192.51,99.36,78.86,458880.14,98.86
461193.73,99.36,78.86,458881.41,98.86
461193.73,99.36,78.86,458881.41,98.86
461193.73,99.36,78.86,458877.74,98.86
461193.73,99.36,78.86,458877.74,98.86
461193.73,99.36,78.86,458877.74,98.86
461193.73,99.36,78.86,458877.74,98.86
461193.73,99.36,78.86,458877.74,98.86
461193.73,99.36,78.86,458877.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458557.74,98.86
460873.73,99.36,78.86,458590.21,98.86
460874.95,99.36,78.86,458598.53,98.87
460874.95,99.36,78.86,458598.53,98.87
460874.95,99.36,78.86,458598.53,98.87
460874.95,99.36,78.86,458598.53,98.87
460874.95,99.36,78.86,458569.02,98.86
460874.95,99.36,78.86,458569.02,98.86
460874.95,99.36,78.86,458569.02,98.86
460874.95,99.36,78.86,458569.02,98.86
460874.95,99.36,78.86,458603.78,98.87
460874.95,99.36,78.86,458603.78,98.87
460874.95,99.36,78.86,458603.78,98.87
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460874.95,99.36,78.86,458584.83,98.86
460876.17,99.36,78.86,458606.23,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458639.28,98.87
460876.17,99.36,78.86,458622.67,98.87
460876.17,99.36,78.86,458645.13,98.88
460876.17,99.36,78.86,458645.13,98.88
460876.17,99.36,78.86,458677.6,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458678.86,98.88
460877.4,99.36,78.86,458652.2,98.88
460877.4,99.36,78.86,458683.81,98.88
460877.4,99.36,78.86,458683.81,98.88
460877.4,99.36,78.86,458683.81,98.88
460877.4,99.36,78.86,458683.81,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
460878.62,99.36,78.86,458686.56,98.88
