ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
148,692,609600,6212,609600
148,692,610070,6212,610070
148,692,610540,6212,610540
148,692,611350,6212,611350
148,692,611350,6212,611350
148,692,611940,6212,611940
148,692,612410,6212,612410
148,692,613410,6212,613410
148,692,614220,6212,614220
148,692,614540,6212,614540
149,700,615010,6212,615010
149,700,615330,6212,615330
149,700,615800,6212,615800
149,700,615800,6212,615800
150,702,616610,6212,616610
150,702,617080,6212,617080
150,702,618080,6212,618080
151,704,618890,6212,618890
151,704,619890,6212,619890
151,704,620540,6212,620540
151,704,621350,6212,621350
151,704,621670,6212,621670
151,704,621670,6212,621670
151,704,621670,6212,621670
151,704,622140,6212,622140
152,712,623140,6212,623140
152,712,623950,6212,623950
152,712,624270,6212,624270
152,712,625270,6212,625270
152,712,626080,6212,626080
152,712,627080,6212,627080
152,712,628080,6212,628080
152,712,628240,6212,628240
152,712,628710,6212,628710
152,712,629520,6212,629520
152,712,629990,6212,629990
152,712,630460,6212,630460
152,712,631270,6212,631270
152,712,632080,6212,632080
152,712,632080,6212,632080
152,712,632550,6212,632550
153,720,633020,6212,633020
153,720,633830,6212,633830
153,720,633830,6212,633830
153,720,634300,6212,634300
153,720,634300,6212,634300
153,720,634770,6212,634770
153,720,635090,6212,635090
153,720,635410,6212,635410
153,720,636220,6212,636220
153,720,636220,6212,636220
153,720,637220,6212,637220
153,720,637690,6212,637690
153,720,637910,6212,637910
154,728,638380,6212,638380
154,728,639380,6212,639380
154,728,639850,6212,639850
154,728,640850,6212,640850
154,728,641850,6212,641850
154,728,642850,6212,642850
154,728,643660,6212,643660
154,728,644250,6212,644250
154,728,645250,6212,645250
154,728,645360,6212,645360
154,728,646010,6212,646010
154,728,646820,6212,646820
155,736,647370,6212,647370
155,736,647720,6212,647720
155,736,648190,6212,648190
155,736,648840,6212,648840
156,738,649650,6212,649650
156,738,650120,6212,650120
156,738,650590,6212,650590
156,738,651400,6212,651400
156,738,651400,6212,651400
156,738,651400,6212,651400
156,738,651870,6212,651870
156,738,651870,6212,651870
156,738,652340,6212,652340
157,746,653340,6212,653340
157,746,654340,6212,654340
157,746,654340,6212,654340
157,746,654810,6212,654810
157,746,655280,6212,655280
157,746,659280,6212,659280
157,746,659330,6212,659330
157,746,659790,6212,659790
157,746,660440,6212,660440
158,748,661440,6212,661440
158,748,662250,6212,662250
158,748,663060,6212,663060
159,756,663520,6212,663520
159,756,663520,6212,663520
159,756,664520,6212,664520
159,756,664990,6212,664990
159,756,665800,6212,665800
159,756,666020,6212,666020
159,756,666020,6212,666020
159,756,666830,6212,666830
159,756,667300,6212,667300
159,756,668300,6212,668300
159,756,668770,6212,668770
159,756,669360,6212,669360
159,756,670360,6212,670360
160,758,671170,6212,671170
160,758,671640,6212,671640
161,766,672640,6212,672640
161,766,672640,6212,672640
161,766,672960,6212,672960
161,766,673610,6212,673610
161,766,674610,6212,674610
161,766,675260,6212,675260
161,766,675260,6212,675260
161,766,676070,6212,676070
161,766,676880,6212,676880
161,766,677880,6212,677880
161,766,678040,6212,678040
161,766,678510,6212,678510
161,766,679320,6212,679320
161,766,679640,6212,679640
161,766,679640,6212,679640
162,768,680640,6212,680640
162,768,680640,6212,680640
162,768,680960,6212,680960
162,768,681960,6212,681960
163,770,682770,6212,682770
163,770,683420,6212,683420
163,770,683640,6212,683640
163,770,683960,6212,683960
164,778,684960,6212,684960
164,778,685190,6212,685190
164,778,686190,6212,686190
164,778,687190,6212,687190
164,778,687650,6212,687650
164,778,688460,6212,688460
164,778,689460,6212,689460
164,778,690110,6212,690110
164,778,690580,6212,690580
164,778,691580,6212,691580
165,786,692390,6212,692390
165,786,693390,6212,693390
165,786,694200,6212,694200
165,786,694850,6212,694850
165,786,695080,6212,695080
165,786,695890,6212,695890
165,786,696260,6212,696260
165,786,697260,6212,697260
165,786,698260,6212,698260
166,788,699260,6212,699260
166,788,700070,6212,700070
166,788,700660,6212,700660
167,790,701470,6212,701470
167,790,701940,6212,701940
167,790,702410,6212,702410
167,790,702410,6212,702410
168,792,702890,6212,702890
168,792,703120,6212,703120
168,792,703930,6212,703930
169,800,704580,6212,704580
169,800,705050,6212,705050
169,800,705520,6212,705520
169,800,705980,6212,705980
169,800,706790,6212,706790
169,800,707260,6212,707260
169,800,707730,6212,707730
169,800,708050,6212,708050
169,800,708050,6212,708050
169,800,708050,6212,708050
169,800,708640,6212,708640
169,800,708640,6212,708640
169,800,708640,6212,708640
169,800,709450,6212,709450
170,808,710450,6212,710450
170,808,711450,6212,711450
170,808,712450,6212,712450
170,808,713450,6212,713450
170,808,713450,6212,713450
170,808,714260,6212,714260
170,808,714260,6212,714260
170,808,714260,6212,714260
170,808,714910,6212,714910
170,808,715460,6212,715460
170,808,716460,6212,716460
170,808,716570,6212,716570
170,808,716570,6212,716570
170,808,717040,6212,717040
170,808,717150,6212,717150
170,808,717150,6212,717150
170,808,717200,6212,717200
170,808,717200,6212,717200
170,808,718200,6212,718200
171,812,719200,6212,719200
172,814,720200,6212,720200
172,814,721010,6212,721010
172,814,721480,6212,721480
172,814,722480,6212,722480
173,822,723480,6212,723480
173,822,724480,6212,724480
173,822,725130,6212,725130
173,822,725290,6212,725290
173,822,726290,6212,726290
173,822,726290,6212,726290
173,822,727100,6212,727100
173,822,728100,6212,728100
173,822,728100,6212,728100
173,822,728570,6212,728570
173,822,729380,6212,729380
173,822,730190,6212,730190
173,822,731000,6212,731000
173,822,731000,6212,731000
173,822,731470,6212,731470
174,830,732280,6212,732280
174,830,733280,6212,733280
174,830,733750,6212,733750
174,830,734560,6212,734560
174,830,735560,6212,735560
174,830,736040,6212,736040
174,830,736360,6212,736360
174,830,737360,6212,737360
174,830,737950,6212,737950
174,830,738950,6212,738950
175,838,739950,6212,739950
175,838,740760,6212,740760
175,838,741080,6212,741080
175,838,742080,6212,742080
175,838,742550,6212,742550
175,838,742770,6212,742770
175,838,743230,6212,743230
175,838,743460,6212,743460
175,838,744460,6212,744460
176,846,744930,6212,744930
176,846,745930,6212,745930
176,846,746930,6212,746930
176,846,747740,6212,747740
176,846,748180,6212,748180
176,846,748990,6212,748990
176,846,749800,6212,749800
176,846,750610,6212,750610
176,846,751260,6212,751260
176,846,751580,6212,751580
176,846,751580,6212,751580
176,846,752040,6212,752040
176,846,752510,6212,752510
176,846,753510,6212,753510
176,846,753980,6212,753980
176,846,754450,6212,754450
176,846,754770,6212,754770
176,846,754930,6212,754930
177,850,755400,6212,755400
177,850,756210,6212,756210
178,858,756680,6212,756680
178,858,757680,6212,757680
178,858,758490,6212,758490
178,858,759490,6212,759490
178,858,760490,6212,760490
178,858,760490,6212,760490
178,858,761140,6212,761140
178,858,761370,6212,761370
178,858,761370,6212,761370
178,858,761840,6212,761840
178,858,762840,6212,762840
178,858,763390,6212,763390
178,858,764040,6212,764040
179,866,765040,6212,765040
179,866,766040,6212,766040
179,866,767040,6212,767040
179,866,767510,6212,767510
179,866,767510,6212,767510
179,866,767510,6212,767510
179,866,768160,6212,768160
179,866,768970,6212,768970
179,866,769240,6212,769240
179,866,770050,6212,770050
180,868,771050,6212,771050
180,868,771050,6212,771050
180,868,771860,6212,771860
180,868,772670,6212,772670
180,868,773670,6212,773670
180,868,773670,6212,773670
180,868,774480,6212,774480
181,876,775480,6212,775480
181,876,776290,6212,776290
181,876,777100,6212,777100
181,876,777910,6212,777910
181,876,778380,6212,778380
181,876,778700,6212,778700
181,876,779020,6212,779020
181,876,779020,6212,779020
181,876,779020,6212,779020
181,876,779020,6212,779020
181,876,780020,6212,780020
181,876,780830,6212,780830
181,876,781480,6212,781480
182,884,782480,6212,782480
182,884,783480,6212,783480
182,884,784130,6212,784130
182,884,784450,6212,784450
182,884,784920,6212,784920
182,884,785240,6212,785240
182,884,785890,6212,785890
182,884,786700,6212,786700
182,884,787700,6212,787700
182,884,788020,6212,788020
182,884,788830,6212,788830
183,886,789830,6212,789830
183,886,790640,6212,790640
184,888,791640,6212,791640
184,888,792640,6212,792640
184,888,792640,6212,792640
185,890,793640,6212,793640
185,890,793960,6212,793960
185,890,794430,6212,794430
185,890,794900,6212,794900
185,890,795120,6212,795120
185,890,795930,6212,795930
186,892,796930,6212,796930
186,892,797930,6212,797930
186,892,798520,6212,798520
187,900,798840,6212,798840
187,900,799650,6212,799650
187,900,800300,6212,800300
187,900,801300,6212,801300
187,900,802300,6212,802300
187,900,803110,6212,803110
187,900,803570,6212,803570
187,900,804380,6212,804380
187,900,804850,6212,804850
187,900,805320,6212,805320
188,908,806130,6212,806130
188,908,806130,6212,806130
188,908,806940,6212,806940
188,908,807750,6212,807750
188,908,807750,6212,807750
188,908,807750,6212,807750
188,908,807750,6212,807750
188,908,808560,6212,808560
188,908,809560,6212,809560
188,908,810370,6212,810370
188,908,811020,6212,811020
188,908,811390,6212,811390
188,908,811710,6212,811710
188,908,812170,6212,812170
189,916,812980,6212,812980
189,916,813790,6212,813790
189,916,814440,6212,814440
189,916,815440,6212,815440
189,916,816440,6212,816440
189,916,817250,6212,817250
189,916,817720,6212,817720
189,916,818720,6212,818720
189,916,819720,6212,819720
190,924,820190,6212,820190
190,924,821000,6212,821000
190,924,821000,6212,821000
190,924,821810,6212,821810
190,924,821810,6212,821810
190,924,822280,6212,822280
190,924,822740,6212,822740
190,924,823550,6212,823550
190,924,824030,6212,824030
190,924,824500,6212,824500
190,924,825500,6212,825500
190,924,825820,6212,825820
190,924,826630,6212,826630
190,924,826680,6212,826680
191,932,827680,6212,827680
191,932,828490,6212,828490
191,932,828810,6212,828810
191,932,829280,6212,829280
191,932,830090,6212,830090
191,932,830090,6212,830090
191,932,831090,6212,831090
191,932,831900,6212,831900
191,932,832360,6212,832360
191,932,833360,6212,833360
191,932,833830,6212,833830
191,932,834150,6212,834150
191,932,834470,6212,834470
192,934,835120,6212,835120
192,934,835590,6212,835590
192,934,836060,6212,836060
193,942,836870,6212,836870
193,942,836870,6212,836870
193,942,837100,6212,837100
193,942,838100,6212,838100
193,942,838650,6212,838650
193,942,838650,6212,838650
193,942,839650,6212,839650
193,942,840650,6212,840650
193,942,841120,6212,841120
193,942,841230,6212,841230
193,942,841230,6212,841230
193,942,842040,6212,842040
193,942,844040,6212,844040
193,942,844510,6212,844510
193,942,845320,6212,845320
194,944,846320,6212,846320
194,944,847130,6212,847130
195,952,847600,6212,847600
195,952,847600,6212,847600
195,952,848410,6212,848410
195,952,848880,6212,848880
195,952,848880,6212,848880
195,952,849340,6212,849340
195,952,850150,6212,850150
195,952,850380,6212,850380
195,952,851190,6212,851190
195,952,851350,6212,851350
195,952,851820,6212,851820
195,952,852410,6212,852410
195,952,853220,6212,853220
195,952,853690,6212,853690
196,954,854690,6212,854690
196,954,855500,6212,855500
197,962,856500,6212,856500
197,962,857500,6212,857500
197,962,858310,6212,858310
197,962,858630,6212,858630
197,962,858860,6212,858860
197,962,859330,6212,859330
197,962,859650,6212,859650
197,962,860650,6212,860650
197,962,861650,6212,861650
197,962,861650,6212,861650
197,962,862650,6212,862650
197,962,863460,6212,863460
198,970,864270,6212,864270
198,970,865270,6212,865270
198,970,865430,6212,865430
198,970,865900,6212,865900
198,970,866370,6212,866370
198,970,867180,6212,867180
198,970,867990,6212,867990
198,970,868460,6212,868460
198,970,868930,6212,868930
198,970,869930,6212,869930
198,970,870740,6212,870740
198,970,871210,6212,871210
199,972,872210,6212,872210
199,972,872210,6212,872210
199,972,872210,6212,872210
199,972,873020,6212,873020
200,980,873490,6212,873490
200,980,874490,6212,874490
200,980,874810,6212,874810
200,980,875620,6212,875620
200,980,876100,6212,876100
200,980,876420,6212,876420
200,980,877230,6212,877230
200,980,878230,6212,878230
200,980,879040,6212,879040
200,980,879850,6212,879850
200,980,879850,6212,879850
201,984,880320,6212,880320
201,984,881320,6212,881320
201,984,882130,6212,882130
201,984,882130,6212,882130
201,984,882600,6212,882600
201,984,883250,6212,883250
202,992,884250,6212,884250
202,992,884900,6212,884900
202,992,885710,6212,885710
202,992,886360,6212,886360
202,992,887360,6212,887360
202,992,887360,6212,887360
202,992,887830,6212,887830
203,994,888480,6212,888480
203,994,889480,6212,889480
203,994,890030,6212,890030
203,994,890490,6212,890490
204,996,891490,6212,891490
204,996,892300,6212,892300
204,996,892770,6212,892770
205,1004,893770,6212,893770
205,1004,894770,6212,894770
205,1004,895580,6212,895580
205,1004,895810,6212,895810
205,1004,896810,6212,896810
205,1004,897620,6212,897620
205,1004,898270,6212,898270
205,1004,899270,6212,899270
205,1004,900270,6212,900270
205,1004,900590,6212,900590
205,1004,900590,6212,900590
206,1012,901590,6212,901590
206,1012,902240,6212,902240
206,1012,902710,6212,902710
206,1012,903710,6212,903710
206,1012,904080,6212,904080
206,1012,905080,6212,905080
206,1012,905550,6212,905550
206,1012,905550,6212,905550
206,1012,906550,6212,906550
206,1012,906870,6212,906870
206,1012,906870,6212,906870
206,1012,907460,6212,907460
206,1012,908010,6212,908010
207,1020,908820,6212,908820
207,1020,909040,6212,909040
207,1020,909850,6212,909850
207,1020,910170,6212,910170
207,1020,910170,6212,910170
207,1020,910170,6212,910170
207,1020,910980,6212,910980
207,1020,911450,6212,911450
207,1020,911920,6212,911920
207,1020,911920,6212,911920
207,1020,912390,6212,912390
207,1020,912860,6212,912860
207,1020,913670,6212,913670
207,1020,914130,6212,914130
207,1020,914940,6212,914940
207,1020,915590,6212,915590
208,1028,916400,6212,916400
208,1028,917400,6212,917400
208,1028,918210,6212,918210
208,1028,918680,6212,918680
208,1028,919150,6212,919150
208,1028,919960,6212,919960
208,1028,920280,6212,920280
208,1028,921090,6212,921090
208,1028,921900,6212,921900
208,1028,922360,6212,922360
209,1036,923010,6212,923010
209,1036,923010,6212,923010
209,1036,923010,6212,923010
209,1036,923330,6212,923330
209,1036,923560,6212,923560
209,1036,924370,6212,924370
209,1036,924920,6212,924920
209,1036,925920,6212,925920
209,1036,925920,6212,925920
209,1036,926730,6212,926730
209,1036,927730,6212,927730
209,1036,928730,6212,928730
209,1036,929540,6212,929540
209,1036,929540,6212,929540
210,1044,930010,6212,930010
210,1044,930480,6212,930480
210,1044,930480,6212,930480
210,1044,931480,6212,931480
210,1044,931950,6212,931950
210,1044,932270,6212,932270
210,1044,932740,6212,932740
210,1044,933290,6212,933290
210,1044,934290,6212,934290
211,1052,934760,6212,934760
211,1052,934760,6212,934760
211,1052,935080,6212,935080
211,1052,935630,6212,935630
211,1052,935950,6212,935950
211,1052,936420,6212,936420
211,1052,936580,6212,936580
211,1052,937050,6212,937050
211,1052,937520,6212,937520
212,1054,938330,6212,938330
212,1054,938330,6212,938330
212,1054,939140,6212,939140
212,1054,939950,6212,939950
212,1054,940950,6212,940950
212,1054,941600,6212,941600
212,1054,941600,6212,941600
212,1054,941920,6212,941920
212,1054,942380,6212,942380
212,1054,942490,6212,942490
212,1054,942960,6212,942960
212,1054,943960,6212,943960
213,1056,944960,6212,944960
213,1056,945960,6212,945960
213,1056,946180,6212,946180
214,1064,947180,6212,947180
214,1064,947990,6212,947990
214,1064,948990,6212,948990
214,1064,948990,6212,948990
214,1064,949460,6212,949460
214,1064,950460,6212,950460
214,1064,950460,6212,950460
214,1064,951460,6212,951460
214,1064,951920,6212,951920
215,1066,952730,6212,952730
215,1066,953200,6212,953200
215,1066,953520,6212,953520
215,1066,954520,6212,954520
216,1074,955520,6212,955520
216,1074,955750,6212,955750
216,1074,955980,6212,955980
216,1074,956450,6212,956450
216,1074,957260,6212,957260
216,1074,957850,6212,957850
216,1074,958010,6212,958010
216,1074,959010,6212,959010
216,1074,959480,6212,959480
216,1074,959950,6212,959950
216,1074,960180,6212,960180
216,1074,960650,6212,960650
217,1076,961650,6212,961650
217,1076,961970,6212,961970
218,1084,962430,6212,962430
218,1084,962900,6212,962900
218,1084,963710,6212,963710
218,1084,964360,6212,964360
218,1084,965170,6212,965170
218,1084,965490,6212,965490
218,1084,966040,6212,966040
218,1084,966510,6212,966510
218,1084,967510,6212,967510
218,1084,968510,6212,968510
218,1084,969320,6212,969320
218,1084,969790,6212,969790
218,1084,970790,6212,970790
219,1086,971790,6212,971790
219,1086,972790,6212,972790
219,1086,973020,6212,973020
220,1094,973670,6212,973670
220,1094,973670,6212,973670
220,1094,974670,6212,974670
220,1094,974670,6212,974670
220,1094,974670,6212,974670
220,1094,975480,6212,975480
220,1094,975480,6212,975480
220,1094,976480,6212,976480
220,1094,977290,6212,977290
220,1094,977610,6212,977610
220,1094,978160,6212,978160
220,1094,978710,6212,978710
220,1094,979520,6212,979520
221,1102,980520,6212,980520
221,1102,981330,6212,981330
221,1102,981330,6212,981330
221,1102,981800,6212,981800
221,1102,982610,6212,982610
221,1102,982930,6212,982930
221,1102,983740,6212,983740
221,1102,984550,6212,984550
221,1102,984550,6212,984550
221,1102,985360,6212,985360
221,1102,986360,6212,986360
222,1110,987170,6212,987170
222,1110,988170,6212,988170
222,1110,988630,6212,988630
222,1110,989630,6212,989630
222,1110,989630,6212,989630
222,1110,990630,6212,990630
222,1110,990950,6212,990950
222,1110,991410,6212,991410
222,1110,991780,6212,991780
222,1110,992780,6212,992780
222,1110,992780,6212,992780
222,1110,993780,6212,993780
222,1110,994590,6212,994590
223,1118,995400,6212,995400
223,1118,995400,6212,995400
223,1118,996210,6212,996210
223,1118,996370,6212,996370
223,1118,997180,6212,997180
223,1118,998180,6212,998180
223,1118,998650,6212,998650
223,1118,999650,6212,999650
223,1118,1000460,6212,1000460
223,1118,1000930,6212,1000930
223,1118,1001740,6212,1001740
223,1118,1001740,6212,1001740
224,1126,1002550,6212,1002550
224,1126,1002660,6212,1002660
224,1126,1003250,6212,1003250
224,1126,1004250,6212,1004250
