ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
162,750,674550,6212,674550
162,750,675550,6212,675550
162,750,676550,6212,676550
162,750,677550,6212,677550
162,750,677550,6212,677550
162,750,678550,6212,678550
162,750,679550,6212,679550
162,750,680550,6212,680550
163,752,681020,6212,681020
163,752,682020,6212,682020
163,752,682340,6212,682340
163,752,682810,6212,682810
163,752,683620,6212,683620
163,752,683620,6212,683620
164,760,684090,6212,684090
164,760,684740,6212,684740
164,760,685740,6212,685740
164,760,686740,6212,686740
164,760,687740,6212,687740
164,760,688550,6212,688550
164,760,688780,6212,688780
164,760,689250,6212,689250
164,760,689250,6212,689250
164,760,689250,6212,689250
165,762,689720,6212,689720
165,762,690720,6212,690720
165,762,691190,6212,691190
166,764,692000,6212,692000
166,764,693000,6212,693000
167,772,693810,6212,693810
167,772,694810,6212,694810
167,772,695810,6212,695810
167,772,696280,6212,696280
167,772,696740,6212,696740
167,772,697550,6212,697550
167,772,698010,6212,698010
167,772,699010,6212,699010
168,776,703010,6212,703010
168,776,704010,6212,704010
168,776,704010,6212,704010
169,778,705010,6212,705010
169,778,705820,6212,705820
169,778,706140,6212,706140
169,778,706140,6212,706140
169,778,706610,6212,706610
169,778,706610,6212,706610
170,780,707080,6212,707080
170,780,707630,6212,707630
171,788,708630,6212,708630
171,788,709000,6212,709000
171,788,709000,6212,709000
171,788,710000,6212,710000
171,788,710460,6212,710460
171,788,711010,6212,711010
171,788,711660,6212,711660
171,788,712660,6212,712660
171,788,713660,6212,713660
172,796,714660,6212,714660
172,796,715660,6212,715660
172,796,716660,6212,716660
173,798,717470,6212,717470
173,798,717700,6212,717700
173,798,718700,6212,718700
173,798,719510,6212,719510
173,798,720320,6212,720320
173,798,721320,6212,721320
173,798,722130,6212,722130
173,798,722600,6212,722600
173,798,723070,6212,723070
173,798,723300,6212,723300
173,798,724110,6212,724110
173,798,724920,6212,724920
173,798,725150,6212,725150
174,806,725960,6212,725960
174,806,725960,6212,725960
174,806,725960,6212,725960
174,806,726430,6212,726430
174,806,726430,6212,726430
174,806,727430,6212,727430
174,806,728430,6212,728430
174,806,729430,6212,729430
174,806,729430,6212,729430
174,806,729900,6212,729900
174,806,730130,6212,730130
175,808,731130,6212,731130
175,808,732130,6212,732130
176,816,733130,6212,733130
176,816,733600,6212,733600
176,816,734600,6212,734600
176,816,735060,6212,735060
176,816,735520,6212,735520
176,816,736330,6212,736330
176,816,736330,6212,736330
176,816,737330,6212,737330
176,816,737790,6212,737790
176,816,738600,6212,738600
176,816,739600,6212,739600
176,816,739600,6212,739600
176,816,740410,6212,740410
177,824,741410,6212,741410
177,824,742410,6212,742410
177,824,742640,6212,742640
177,824,743450,6212,743450
177,824,744450,6212,744450
177,824,745260,6212,745260
177,824,745730,6212,745730
177,824,746730,6212,746730
177,824,746730,6212,746730
177,824,747190,6212,747190
177,824,747660,6212,747660
178,832,748660,6212,748660
178,832,749470,6212,749470
178,832,749470,6212,749470
178,832,749940,6212,749940
178,832,750410,6212,750410
178,832,751410,6212,751410
178,832,752060,6212,752060
178,832,752530,6212,752530
178,832,753340,6212,753340
178,832,754340,6212,754340
178,832,754340,6212,754340
179,840,762340,6212,762340
179,840,762340,6212,762340
179,840,762660,6212,762660
179,840,763660,6212,763660
180,842,764660,6212,764660
181,846,765470,6212,765470
181,846,765930,6212,765930
181,846,766160,6212,766160
182,848,767160,6212,767160
182,848,767320,6212,767320
182,848,768320,6212,768320
183,850,769320,6212,769320
183,850,769790,6212,769790
183,850,770600,6212,770600
183,850,771600,6212,771600
184,852,772070,6212,772070
184,852,772880,6212,772880
184,852,773880,6212,773880
185,854,774690,6212,774690
185,854,775690,6212,775690
185,854,776690,6212,776690
185,854,777150,6212,777150
186,856,777960,6212,777960
186,856,778960,6212,778960
187,858,779770,6212,779770
187,858,780770,6212,780770
188,860,781770,6212,781770
188,860,782770,6212,782770
188,860,782930,6212,782930
189,868,783740,6212,783740
189,868,784740,6212,784740
189,868,785740,6212,785740
189,868,786210,6212,786210
189,868,786210,6212,786210
189,868,787210,6212,787210
190,876,788210,6212,788210
190,876,788440,6212,788440
190,876,789440,6212,789440
190,876,790250,6212,790250
191,878,791060,6212,791060
191,878,791870,6212,791870
191,878,792870,6212,792870
191,878,793340,6212,793340
191,878,793660,6212,793660
191,878,794470,6212,794470
191,878,794470,6212,794470
191,878,794470,6212,794470
191,878,795470,6212,795470
191,878,795470,6212,795470
191,878,795470,6212,795470
191,878,796280,6212,796280
191,878,797280,6212,797280
191,878,798280,6212,798280
191,878,799280,6212,799280
192,880,800280,6212,800280
192,880,800280,6212,800280
192,880,800750,6212,800750
192,880,800750,6212,800750
192,880,800750,6212,800750
192,880,801070,6212,801070
193,882,801880,6212,801880
194,884,802880,6212,802880
194,884,803040,6212,803040
194,884,803040,6212,803040
194,884,803850,6212,803850
194,884,804170,6212,804170
194,884,804170,6212,804170
194,884,804640,6212,804640
194,884,804640,6212,804640
195,886,805640,6212,805640
195,886,806640,6212,806640
196,894,807640,6212,807640
196,894,807960,6212,807960
196,894,808960,6212,808960
196,894,809960,6212,809960
196,894,810960,6212,810960
196,894,811960,6212,811960
196,894,812770,6212,812770
196,894,813580,6212,813580
196,894,814580,6212,814580
196,894,814580,6212,814580
196,894,814800,6212,814800
197,902,815800,6212,815800
197,902,815800,6212,815800
197,902,816610,6212,816610
197,902,817610,6212,817610
197,902,818610,6212,818610
197,902,819610,6212,819610
197,902,819610,6212,819610
197,902,820420,6212,820420
197,902,821420,6212,821420
197,902,822420,6212,822420
198,910,823230,6212,823230
198,910,823550,6212,823550
198,910,824550,6212,824550
198,910,825360,6212,825360
198,910,826360,6212,826360
198,910,827360,6212,827360
198,910,827950,6212,827950
198,910,828950,6212,828950
198,910,829950,6212,829950
199,912,830540,6212,830540
199,912,831350,6212,831350
200,920,832350,6212,832350
200,920,833160,6212,833160
201,928,841160,6212,841160
201,928,841810,6212,841810
201,928,842280,6212,842280
201,928,843280,6212,843280
201,928,844090,6212,844090
201,928,845090,6212,845090
201,928,846090,6212,846090
201,928,846550,6212,846550
202,936,847360,6212,847360
202,936,847680,6212,847680
202,936,848150,6212,848150
202,936,848960,6212,848960
202,936,849770,6212,849770
202,936,850770,6212,850770
202,936,850770,6212,850770
202,936,851420,6212,851420
202,936,851740,6212,851740
202,936,852740,6212,852740
202,936,853740,6212,853740
202,936,854060,6212,854060
203,944,854870,6212,854870
203,944,855680,6212,855680
203,944,856490,6212,856490
203,944,857300,6212,857300
203,944,857770,6212,857770
203,944,858770,6212,858770
203,944,859240,6212,859240
203,944,860240,6212,860240
203,944,861240,6212,861240
203,944,861240,6212,861240
204,952,862050,6212,862050
204,952,862520,6212,862520
204,952,862520,6212,862520
204,952,862990,6212,862990
204,952,863990,6212,863990
204,952,864450,6212,864450
204,952,865450,6212,865450
204,952,866450,6212,866450
204,952,867450,6212,867450
204,952,868450,6212,868450
204,952,869450,6212,869450
204,952,869450,6212,869450
204,952,869450,6212,869450
205,960,869920,6212,869920
205,960,870920,6212,870920
205,960,871390,6212,871390
205,960,871610,6212,871610
205,960,872610,6212,872610
205,960,872610,6212,872610
205,960,872930,6212,872930
205,960,873580,6212,873580
205,960,874580,6212,874580
205,960,874580,6212,874580
206,968,875580,6212,875580
206,968,876580,6212,876580
206,968,877390,6212,877390
206,968,877710,6212,877710
207,976,885710,6212,885710
207,976,886520,6212,886520
207,976,887330,6212,887330
207,976,888140,6212,888140
207,976,888140,6212,888140
207,976,888140,6212,888140
207,976,888140,6212,888140
207,976,889140,6212,889140
207,976,889370,6212,889370
207,976,890370,6212,890370
207,976,891370,6212,891370
208,984,899370,6212,899370
208,984,900180,6212,900180
208,984,901180,6212,901180
208,984,901410,6212,901410
209,986,902410,6212,902410
209,986,903410,6212,903410
209,986,903870,6212,903870
209,986,904870,6212,904870
210,988,905680,6212,905680
210,988,906680,6212,906680
211,990,907680,6212,907680
211,990,908490,6212,908490
212,998,916490,6212,916490
213,1006,917490,6212,917490
213,1006,917490,6212,917490
213,1006,918490,6212,918490
213,1006,919300,6212,919300
213,1006,920110,6212,920110
213,1006,921110,6212,921110
213,1006,922110,6212,922110
213,1006,922920,6212,922920
213,1006,923920,6212,923920
214,1008,924920,6212,924920
214,1008,925240,6212,925240
214,1008,925560,6212,925560
214,1008,926150,6212,926150
214,1008,926370,6212,926370
215,1010,927370,6212,927370
215,1010,928370,6212,928370
216,1012,929370,6212,929370
216,1012,929830,6212,929830
217,1020,930480,6212,930480
217,1020,930850,6212,930850
218,1024,931310,6212,931310
218,1024,932120,6212,932120
218,1024,932120,6212,932120
219,1026,932930,6212,932930
219,1026,933160,6212,933160
219,1026,933160,6212,933160
219,1026,933160,6212,933160
219,1026,933160,6212,933160
219,1026,934160,6212,934160
220,1028,935160,6212,935160
220,1028,935630,6212,935630
220,1028,935950,6212,935950
220,1028,936950,6212,936950
220,1028,937760,6212,937760
220,1028,938570,6212,938570
220,1028,939380,6212,939380
220,1028,940190,6212,940190
220,1028,940350,6212,940350
220,1028,941350,6212,941350
220,1028,942350,6212,942350
220,1028,943350,6212,943350
220,1028,944350,6212,944350
221,1036,945350,6212,945350
221,1036,946350,6212,946350
221,1036,946820,6212,946820
221,1036,947820,6212,947820
221,1036,947820,6212,947820
221,1036,948140,6212,948140
221,1036,948140,6212,948140
221,1036,948460,6212,948460
221,1036,948930,6212,948930
221,1036,949930,6212,949930
221,1036,950250,6212,950250
221,1036,950720,6212,950720
222,1038,951720,6212,951720
222,1038,952190,6212,952190
222,1038,952660,6212,952660
222,1038,953470,6212,953470
222,1038,954470,6212,954470
222,1038,954580,6212,954580
223,1046,962580,6212,962580
224,1048,963390,6212,963390
224,1048,964390,6212,964390
224,1048,964390,6212,964390
225,1050,965390,6212,965390
226,1052,966200,6212,966200
226,1052,967010,6212,967010
226,1052,968010,6212,968010
227,1054,968820,6212,968820
227,1054,969820,6212,969820
228,1062,970280,6212,970280
228,1062,970870,6212,970870
228,1062,971870,6212,971870
228,1062,972870,6212,972870
228,1062,973340,6212,973340
228,1062,973340,6212,973340
228,1062,974340,6212,974340
228,1062,975340,6212,975340
228,1062,976340,6212,976340
228,1062,976340,6212,976340
228,1062,977340,6212,977340
229,1064,978340,6212,978340
229,1064,978890,6212,978890
229,1064,979210,6212,979210
229,1064,979210,6212,979210
230,1072,980020,6212,980020
230,1072,981020,6212,981020
230,1072,981830,6212,981830
230,1072,982150,6212,982150
230,1072,983150,6212,983150
230,1072,983310,6212,983310
230,1072,984120,6212,984120
230,1072,984120,6212,984120
230,1072,984590,6212,984590
230,1072,985590,6212,985590
230,1072,985590,6212,985590
230,1072,986400,6212,986400
230,1072,986860,6212,986860
231,1080,987180,6212,987180
231,1080,987990,6212,987990
231,1080,988220,6212,988220
231,1080,988590,6212,988590
231,1080,988910,6212,988910
231,1080,989230,6212,989230
231,1080,990230,6212,990230
231,1080,991230,6212,991230
231,1080,992230,6212,992230
232,1082,993230,6212,993230
232,1082,994230,6212,994230
232,1082,994600,6212,994600
232,1082,994830,6212,994830
233,1090,995830,6212,995830
233,1090,996150,6212,996150
233,1090,996620,6212,996620
233,1090,997620,6212,997620
233,1090,998620,6212,998620
233,1090,998620,6212,998620
233,1090,999620,6212,999620
233,1090,999940,6212,999940
233,1090,1000410,6212,1000410
233,1090,1001410,6212,1001410
233,1090,1001730,6212,1001730
233,1090,1002540,6212,1002540
233,1090,1003190,6212,1003190
234,1092,1004190,6212,1004190
235,1094,1005000,6212,1005000
235,1094,1005470,6212,1005470
235,1094,1006470,6212,1006470
235,1094,1007470,6212,1007470
236,1102,1008120,6212,1008120
236,1102,1008710,6212,1008710
236,1102,1009710,6212,1009710
236,1102,1009710,6212,1009710
236,1102,1009710,6212,1009710
236,1102,1010170,6212,1010170
236,1102,1010980,6212,1010980
236,1102,1011980,6212,1011980
236,1102,1012630,6212,1012630
236,1102,1013280,6212,1013280
236,1102,1013750,6212,1013750
236,1102,1014210,6212,1014210
236,1102,1014530,6212,1014530
237,1104,1015530,6212,1015530
237,1104,1016530,6212,1016530
238,1106,1017000,6212,1017000
238,1106,1017000,6212,1017000
238,1106,1017810,6212,1017810
238,1106,1018810,6212,1018810
238,1106,1019810,6212,1019810
238,1106,1019810,6212,1019810
239,1108,1020620,6212,1020620
239,1108,1021620,6212,1021620
240,1116,1022620,6212,1022620
240,1116,1023080,6212,1023080
240,1116,1024080,6212,1024080
241,1118,1024890,6212,1024890
241,1118,1025890,6212,1025890
241,1118,1025890,6212,1025890
241,1118,1026700,6212,1026700
241,1118,1027250,6212,1027250
241,1118,1028250,6212,1028250
241,1118,1029060,6212,1029060
241,1118,1029530,6212,1029530
241,1118,1030530,6212,1030530
241,1118,1031000,6212,1031000
242,1126,1031460,6212,1031460
242,1126,1032460,6212,1032460
242,1126,1033460,6212,1033460
242,1126,1034460,6212,1034460
242,1126,1035460,6212,1035460
242,1126,1037460,6212,1037460
242,1126,1038270,6212,1038270
242,1126,1039270,6212,1039270
242,1126,1040270,6212,1040270
243,1128,1041270,6212,1041270
243,1128,1041920,6212,1041920
243,1128,1041920,6212,1041920
244,1130,1042920,6212,1042920
244,1130,1043730,6212,1043730
245,1134,1044730,6212,1044730
245,1134,1045730,6212,1045730
246,1142,1046280,6212,1046280
246,1142,1047280,6212,1047280
246,1142,1047750,6212,1047750
246,1142,1047750,6212,1047750
246,1142,1048750,6212,1048750
246,1142,1048910,6212,1048910
246,1142,1048910,6212,1048910
246,1142,1049720,6212,1049720
246,1142,1050040,6212,1050040
246,1142,1050360,6212,1050360
246,1142,1051360,6212,1051360
246,1142,1052360,6212,1052360
246,1142,1052830,6212,1052830
246,1142,1052830,6212,1052830
246,1142,1052830,6212,1052830
246,1142,1053640,6212,1053640
246,1142,1054110,6212,1054110
246,1142,1055110,6212,1055110
246,1142,1055110,6212,1055110
246,1142,1056110,6212,1056110
247,1150,1057110,6212,1057110
247,1150,1057580,6212,1057580
247,1150,1057740,6212,1057740
247,1150,1058550,6212,1058550
247,1150,1059550,6212,1059550
247,1150,1060020,6212,1060020
247,1150,1061020,6212,1061020
247,1150,1062020,6212,1062020
247,1150,1063020,6212,1063020
247,1150,1063830,6212,1063830
248,1158,1064480,6212,1064480
248,1158,1065290,6212,1065290
248,1158,1065760,6212,1065760
248,1158,1066570,6212,1066570
248,1158,1067570,6212,1067570
248,1158,1068380,6212,1068380
248,1158,1068380,6212,1068380
248,1158,1068380,6212,1068380
248,1158,1068610,6212,1068610
248,1158,1069420,6212,1069420
248,1158,1070070,6212,1070070
248,1158,1070540,6212,1070540
249,1166,1071540,6212,1071540
249,1166,1071540,6212,1071540
249,1166,1072350,6212,1072350
249,1166,1073350,6212,1073350
249,1166,1074350,6212,1074350
249,1166,1074820,6212,1074820
249,1166,1074820,6212,1074820
249,1166,1075140,6212,1075140
249,1166,1075460,6212,1075460
249,1166,1075460,6212,1075460
249,1166,1076460,6212,1076460
249,1166,1077460,6212,1077460
249,1166,1077690,6212,1077690
249,1166,1077910,6212,1077910
249,1166,1078720,6212,1078720
250,1174,1079720,6212,1079720
250,1174,1080720,6212,1080720
250,1174,1080720,6212,1080720
250,1174,1080830,6212,1080830
250,1174,1081830,6212,1081830
250,1174,1082830,6212,1082830
250,1174,1083300,6212,1083300
250,1174,1084300,6212,1084300
250,1174,1084850,6212,1084850
250,1174,1085170,6212,1085170
250,1174,1085980,6212,1085980
250,1174,1085980,6212,1085980
250,1174,1086980,6212,1086980
250,1174,1087210,6212,1087210
251,1176,1088210,6212,1088210
251,1176,1088860,6212,1088860
251,1176,1088860,6212,1088860
252,1184,1089330,6212,1089330
252,1184,1090330,6212,1090330
252,1184,1090800,6212,1090800
253,1186,1091610,6212,1091610
253,1186,1092610,6212,1092610
253,1186,1093610,6212,1093610
253,1186,1094610,6212,1094610
253,1186,1094930,6212,1094930
254,1194,1102930,6212,1102930
254,1194,1103400,6212,1103400
254,1194,1104400,6212,1104400
254,1194,1104400,6212,1104400
254,1194,1104720,6212,1104720
255,1196,1105720,6212,1105720
255,1196,1105720,6212,1105720
255,1196,1106720,6212,1106720
256,1198,1107720,6212,1107720
256,1198,1108720,6212,1108720
256,1198,1108880,6212,1108880
257,1200,1109350,6212,1109350
258,1202,1110350,6212,1110350
258,1202,1111350,6212,1111350
258,1202,1111670,6212,1111670
258,1202,1112480,6212,1112480
258,1202,1113290,6212,1113290
258,1202,1114100,6212,1114100
258,1202,1114570,6212,1114570
259,1210,1115570,6212,1115570
259,1210,1116570,6212,1116570
259,1210,1117570,6212,1117570
259,1210,1118120,6212,1118120
259,1210,1118770,6212,1118770
259,1210,1119240,6212,1119240
260,1212,1120240,6212,1120240
260,1212,1120710,6212,1120710
260,1212,1121520,6212,1121520
260,1212,1122330,6212,1122330
260,1212,1123140,6212,1123140
261,1216,1123950,6212,1123950
261,1216,1124950,6212,1124950
261,1216,1125950,6212,1125950
261,1216,1126540,6212,1126540
262,1218,1127350,6212,1127350
262,1218,1128350,6212,1128350
263,1222,1129350,6212,1129350
263,1222,1130160,6212,1130160
263,1222,1130630,6212,1130630
263,1222,1131630,6212,1131630
264,1230,1132630,6212,1132630
264,1230,1133630,6212,1133630
264,1230,1134100,6212,1134100
264,1230,1134570,6212,1134570
264,1230,1134570,6212,1134570
264,1230,1135570,6212,1135570
264,1230,1135570,6212,1135570
264,1230,1135570,6212,1135570
264,1230,1136030,6212,1136030
264,1230,1136030,6212,1136030
264,1230,1137030,6212,1137030
264,1230,1137840,6212,1137840
264,1230,1138160,6212,1138160
264,1230,1138970,6212,1138970
264,1230,1139290,6212,1139290
264,1230,1140100,6212,1140100
265,1238,1141100,6212,1141100
265,1238,1142100,6212,1142100
265,1238,1142100,6212,1142100
265,1238,1143100,6212,1143100
265,1238,1144100,6212,1144100
265,1238,1144570,6212,1144570
265,1238,1145570,6212,1145570
266,1240,1146040,6212,1146040
266,1240,1146040,6212,1146040
266,1240,1146500,6212,1146500
266,1240,1147500,6212,1147500
267,1242,1148500,6212,1148500
267,1242,1149500,6212,1149500
267,1242,1150310,6212,1150310
268,1250,1151310,6212,1151310
268,1250,1151310,6212,1151310
268,1250,1152310,6212,1152310
268,1250,1152780,6212,1152780
268,1250,1153240,6212,1153240
