ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.8,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293622.84,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296950.42,99.57,85.98,293623.5,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293464.82,98.46
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293419.23,98.44
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.94,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296791.74,99.57,85.98,293470.9,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293312.01,98.46
296635.84,99.58,85.98,293269.95,98.45
296635.84,99.58,85.98,293269.95,98.45
296635.84,99.58,85.98,293269.95,98.45
296635.84,99.58,85.98,293269.95,98.45
296635.84,99.58,85.98,293269.95,98.45
296635.84,99.58,85.98,293269.95,98.45
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293348.01,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293333.88,98.47
296635.84,99.58,85.98,293328.98,98.47
296635.84,99.58,85.98,293328.98,98.47
296635.84,99.58,85.98,293328.98,98.47
296635.84,99.58,85.98,293328.98,98.47
296635.84,99.58,85.98,293328.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
296525.84,99.58,85.98,293218.98,98.47
295525.84,99.57,85.98,292218.98,98.46
295525.84,99.57,85.98,292218.98,98.46
295477.16,99.57,85.98,292170.51,98.46
295477.16,99.57,85.98,292170.51,98.46
295477.16,99.57,85.98,292170.51,98.46
295477.16,99.57,85.98,292170.51,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292012.24,98.46
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292070.26,98.48
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292106.87,98.49
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295318.48,99.57,85.98,292153.27,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292044.59,98.51
295209.8,99.57,85.98,292053.58,98.51
295209.8,99.57,85.98,292053.58,98.51
295209.8,99.57,85.98,292053.58,98.51
295209.8,99.57,85.98,292053.58,98.51
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295209.8,99.57,85.98,292088.37,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291929.69,98.52
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295051.13,99.58,85.98,291948.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
295001.13,99.58,85.98,291898.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291578.43,98.53
294681.13,99.57,85.98,291637.48,98.55
294681.13,99.57,85.98,291637.48,98.55
294681.13,99.57,85.98,291637.48,98.55
294681.13,99.57,85.98,291637.48,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
294572.45,99.57,85.98,291533.33,98.55
